#{"t_start": 1681919817.437588, "env_id": null}
r,l,t
82.6425,2,1.09402
502.909365,2,1.094554
763.52575,2,1.095094
27.5475,2,1.095629
938.650917,2,1.096171
257.3578,2,1.096712
470.735833,2,1.097256
917.16375,2,1.097793
826.899533,2,1.098325
674.055317,2,1.098867
959.510917,2,1.099443
610.655317,2,1.099983
790.677333,2,1.100516
319.627917,2,1.101047
959.510917,2,1.101579
658.379533,2,1.102117
606.7884,2,1.102652
667.4305,2,1.103186
532.147565,2,1.103717
639.893517,2,1.104249
0.0,2,1.104783
319.9415,2,1.105314
457.50673,2,1.105843
695.2289,2,1.106377
636.904517,2,1.106912
784.699333,2,1.107449
958.88375,2,1.107981
554.011847,2,1.108518
242.7387,2,1.109054
763.52575,2,1.109587
639.883,2,1.110122
457.50673,2,1.110662
287.473917,2,1.111204
457.50673,2,1.111747
938.02375,2,1.112289
666.803333,2,1.112833
658.379533,2,1.113374
490.611847,2,1.113905
703.11475,2,1.114441
672.998633,2,1.11497
639.893517,2,1.115503
938.650917,2,1.116062
592.379798,2,1.116606
827.5267,2,1.117137
27.5475,2,1.117665
875.250917,2,1.118196
290.462917,2,1.118728
763.52575,2,1.119264
725.157798,2,1.119802
636.904517,2,1.120345
784.38575,2,1.120883
672.998633,2,1.121419
842.1458,2,1.121949
938.02375,2,1.122481
382.865895,2,1.123012
874.62375,2,1.123541
554.011847,2,1.124102
917.16375,2,1.124641
375.0365,2,1.125177
639.883,2,1.125711
826.899533,2,1.126245
202.2628,2,1.126775
498.283333,2,1.127306
0.0,2,1.127833
457.50673,2,1.128367
841.518633,2,1.128895
667.020633,2,1.129426
917.477333,2,1.129954
432.0731,2,1.130489
639.893517,2,1.131022
874.62375,2,1.131561
202.2628,2,1.132102
592.1693,2,1.132642
694.915317,2,1.133195
790.36375,2,1.133784
232.378917,2,1.134355
827.5267,2,1.134945
282.79143,2,1.135525
695.2289,2,1.136078
532.147565,2,1.136612
827.5267,2,1.137146
639.893517,2,1.137677
724.4671,2,1.138211
492.305333,2,1.138738
498.283333,2,1.13927
959.197333,2,1.139803
917.16375,2,1.140337
498.283333,2,1.140871
724.153517,2,1.141412
790.677333,2,1.141946
790.677333,2,1.142619
639.255833,2,1.143296
404.5256,2,1.143904
672.998633,2,1.144483
607.666317,2,1.145046
832.90375,2,1.145612
724.153517,2,1.146173
767.504965,2,1.146721
917.16375,2,1.147265
375.2874,2,1.147814
470.735833,2,1.14836
577.5502,2,1.148902
636.904517,2,1.149468
959.510917,2,1.150044
766.877798,2,1.150593
592.1693,2,1.151151
610.655317,2,1.151691
938.650917,2,1.152228
242.7387,2,1.152767
938.650917,2,1.153308
790.36375,2,1.153842
790.36375,2,1.154381
575.18543,2,1.154915
470.735833,2,1.155469
672.998633,2,1.156015
938.650917,2,1.156561
767.504965,2,1.157099
375.2874,2,1.15764
610.655317,2,1.158178
695.2289,2,1.15871
592.1693,2,1.159243
182.716965,2,1.159773
872.261917,2,1.160309
784.38575,2,1.160843
672.998633,2,1.161377
841.518633,2,1.161912
826.899533,2,1.162454
574.871847,2,1.162985
763.52575,2,1.163518
917.477333,2,1.164054
700.12575,2,1.164594
464.757833,2,1.165129
938.650917,2,1.165661
282.79143,2,1.166226
872.261917,2,1.166772
658.379533,2,1.167307
202.2628,2,1.167848
875.250917,2,1.168404
724.4671,2,1.168939
639.893517,2,1.169489
917.477333,2,1.170022
766.877798,2,1.170572
874.62375,2,1.171105
784.38575,2,1.17165
470.735833,2,1.172184
703.11475,2,1.172721
606.7884,2,1.17325
959.510917,2,1.173784
871.63475,2,1.174323
606.7884,2,1.174855
598.357798,2,1.175386
938.650917,2,1.175919
404.5256,2,1.176453
658.379533,2,1.176992
703.293517,2,1.177521
871.63475,2,1.178054
871.63475,2,1.178587
767.504965,2,1.179121
842.1458,2,1.179651
232.378917,2,1.180184
287.473917,2,1.180721
938.650917,2,1.181277
0.0,2,1.181818
457.50673,2,1.182373
790.677333,2,1.182956
639.883,2,1.18349
917.477333,2,1.184022
470.735833,2,1.184569
235.367917,2,1.185118
917.477333,2,1.18565
202.2628,2,1.18618
610.655317,2,1.186715
182.716965,2,1.187247
290.462917,2,1.187781
639.255833,2,1.188315
841.518633,2,1.188845
766.877798,2,1.189378
959.197333,2,1.189908
827.5267,2,1.190442
725.157798,2,1.190979
829.91475,2,1.191518
470.735833,2,1.192051
841.518633,2,1.192586
842.1458,2,1.193117
202.2628,2,1.193647
666.803333,2,1.194175
607.666317,2,1.194703
767.504965,2,1.19523
769.50375,2,1.195762
255.24393,2,1.196292
202.2628,2,1.196823
672.998633,2,1.197353
959.197333,2,1.197887
636.904517,2,1.198424
875.250917,2,1.198953
674.055317,2,1.19952
470.735833,2,1.200056
667.4305,2,1.200588
607.666317,2,1.201116
697.13675,2,1.20165
575.18543,2,1.202184
55.095,2,1.202727
319.9415,2,1.203259
917.477333,2,1.203787
725.157798,2,1.204321
841.518633,2,1.204849
287.473917,2,1.205382
784.699333,2,1.205921
667.020633,2,1.206464
375.0365,2,1.206995
784.699333,2,1.207532
287.473917,2,1.20807
554.011847,2,1.208606
938.02375,2,1.209136
182.716965,2,1.209669
832.90375,2,1.210208
826.899533,2,1.210737
432.0731,2,1.211272
597.535833,2,1.211804
55.095,2,1.212341
562.9311,2,1.212872
697.13675,2,1.213402
255.24393,2,1.213939
625.083333,2,1.214465
282.79143,2,1.214995
829.91475,2,1.215522
290.462917,2,1.216059
575.18543,2,1.216618
490.611847,2,1.21717
625.083333,2,1.217698
874.62375,2,1.218256
872.261917,2,1.218789
959.197333,2,1.21932
695.2289,2,1.219849
799.798633,2,1.220394
667.020633,2,1.220927
763.52575,2,1.22146
674.055317,2,1.222019
799.798633,2,1.222555
958.88375,2,1.223089
842.1458,2,1.223619
706.10375,2,1.224152
790.36375,2,1.224685
610.655317,2,1.225221
666.803333,2,1.22575
917.477333,2,1.22628
872.261917,2,1.226808
375.2874,2,1.227343
959.510917,2,1.227871
636.904517,2,1.228402
896.30375,2,1.228928
562.9311,2,1.22946
790.677333,2,1.229988
790.677333,2,1.230515
784.38575,2,1.231045
82.6425,2,1.231585
575.18543,2,1.232163
959.8245,2,1.232733
826.899533,2,1.233264
257.3578,2,1.233795
841.518633,2,1.23432
232.378917,2,1.234869
790.36375,2,1.235403
667.020633,2,1.235946
842.1458,2,1.236482
672.998633,2,1.237014
375.2874,2,1.237542
319.627917,2,1.238073
832.90375,2,1.238602
917.16375,2,1.239138
959.197333,2,1.239668
232.378917,2,1.240218
763.52575,2,1.240749
625.083333,2,1.241279
766.877798,2,1.24182
938.02375,2,1.242361
841.518633,2,1.242892
766.877798,2,1.243429
232.378917,2,1.243958
872.261917,2,1.244493
82.6425,2,1.245024
298.767917,2,1.245554
667.020633,2,1.246079
829.91475,2,1.24662
724.4671,2,1.247152
319.9415,2,1.247686
842.1458,2,1.248216
766.877798,2,1.248748
872.261917,2,1.249319
875.250917,2,1.249922
577.5502,2,1.250517
625.083333,2,1.251091
938.650917,2,1.251657
319.9415,2,1.252208
799.798633,2,1.252751
532.147565,2,1.253282
826.899533,2,1.253814
767.504965,2,1.254352
724.4671,2,1.25489
784.38575,2,1.25542
725.157798,2,1.255951
375.2874,2,1.256487
652.401533,2,1.257022
872.261917,2,1.257552
763.52575,2,1.258085
917.477333,2,1.258616
826.899533,2,1.259146
703.11475,2,1.259676
235.367917,2,1.260204
402.8349,2,1.260737
290.462917,2,1.261267
724.4671,2,1.261794
842.1458,2,1.262326
319.627917,2,1.262858
703.11475,2,1.263386
700.12575,2,1.263913
790.36375,2,1.264442
763.52575,2,1.264975
790.36375,2,1.265504
625.083333,2,1.266192
470.735833,2,1.266745
959.8245,2,1.26728
298.767917,2,1.26781
874.62375,2,1.268346
874.62375,2,1.268888
763.52575,2,1.269421
636.904517,2,1.269951
959.510917,2,1.27048
874.62375,2,1.271008
703.293517,2,1.271537
490.611847,2,1.272065
874.62375,2,1.272594
832.90375,2,1.273121
319.9415,2,1.273651
724.4671,2,1.274186
554.011847,2,1.27472
695.2289,2,1.275248
577.5502,2,1.275776
917.477333,2,1.276309
636.904517,2,1.27684
257.3578,2,1.27737
639.255833,2,1.277898
896.30375,2,1.278436
442.88763,2,1.278966
784.38575,2,1.279499
700.12575,2,1.285277
725.157798,2,1.285952
490.611847,2,1.286544
577.5502,2,1.287116
597.535833,2,1.287683
938.02375,2,1.288249
375.0365,2,1.288813
917.16375,2,1.289363
700.12575,2,1.28992
487.622847,2,1.290469
769.50375,2,1.291026
597.535833,2,1.291573
706.10375,2,1.292116
492.305333,2,1.292667
636.904517,2,1.293228
872.261917,2,1.293806
724.153517,2,1.294368
832.90375,2,1.294914
871.63475,2,1.295459
658.379533,2,1.296003
55.095,2,1.29655
639.255833,2,1.297097
763.52575,2,1.297638
938.02375,2,1.298173
554.011847,2,1.298716
562.9311,2,1.299255
575.18543,2,1.299807
872.261917,2,1.300349
842.1458,2,1.300929
492.305333,2,1.301478
562.9311,2,1.302028
606.7884,2,1.302565
202.2628,2,1.303102
784.699333,2,1.30364
938.02375,2,1.304179
695.2289,2,1.304717
639.893517,2,1.305255
404.5256,2,1.305793
464.757833,2,1.306331
606.7884,2,1.306868
674.055317,2,1.307415
658.379533,2,1.307955
938.02375,2,1.308495
784.699333,2,1.30903
724.153517,2,1.309571
667.4305,2,1.310109
790.677333,2,1.310652
432.0731,2,1.31119
896.30375,2,1.311728
375.2874,2,1.312274
464.757833,2,1.312808
674.055317,2,1.313345
597.535833,2,1.313882
875.250917,2,1.31442
597.535833,2,1.314954
959.197333,2,1.315492
826.899533,2,1.316047
242.7387,2,1.316593
703.293517,2,1.317196
502.909365,2,1.317744
827.5267,2,1.318278
784.699333,2,1.318813
235.367917,2,1.31935
577.5502,2,1.319885
841.518633,2,1.320427
959.510917,2,1.320962
790.36375,2,1.321495
832.90375,2,1.322032
574.871847,2,1.322572
959.197333,2,1.323107
464.757833,2,1.323644
498.283333,2,1.324179
502.909365,2,1.324716
382.865895,2,1.325251
959.510917,2,1.325789
695.2289,2,1.326349
232.378917,2,1.327519
402.8349,2,1.32808
959.197333,2,1.328642
290.462917,2,1.329198
639.883,2,1.329757
938.650917,2,1.330314
577.5502,2,1.33164
724.153517,2,1.332318
841.518633,2,1.333081
598.357798,2,1.333739
353.862917,2,1.334378
872.261917,2,1.335541
706.10375,2,1.336262
667.020633,2,1.336923
470.735833,2,1.337892
625.083333,2,1.338629
959.197333,2,1.339235
562.9311,2,1.339822
574.871847,2,1.340396
636.904517,2,1.340968
790.36375,2,1.342158
319.627917,2,1.342799
703.293517,2,1.343406
842.1458,2,1.343999
639.893517,2,1.344579
402.8349,2,1.345163
574.871847,2,1.345737
917.477333,2,1.3463
784.699333,2,1.348098
799.798633,2,1.348971
875.250917,2,1.349552
636.904517,2,1.350148
82.6425,2,1.350759
255.24393,2,1.351326
404.5256,2,1.351892
639.255833,2,1.352453
829.91475,2,1.352997
785.179533,2,1.35371
464.757833,2,1.354614
784.699333,2,1.355203
763.52575,2,1.355781
319.627917,2,1.356346
353.862917,2,1.356917
917.477333,2,1.357479
639.893517,2,1.358031
487.622847,2,1.361563
639.883,2,1.362129
958.88375,2,1.36269
672.998633,2,1.363246
959.510917,2,1.363804
958.88375,2,1.367329
598.357798,2,1.367988
826.899533,2,1.369458
574.871847,2,1.370027
319.627917,2,1.370604
374.722917,2,1.371171
724.153517,2,1.371741
959.510917,2,1.372314
319.9415,2,1.374664
287.473917,2,1.375277
706.10375,2,1.375876
639.893517,2,1.378096
607.666317,2,1.378671
404.5256,2,1.379241
703.11475,2,1.379812
187.6437,2,1.380372
875.250917,2,1.383054
432.0731,2,1.383655
375.2874,2,1.384412
703.11475,2,1.385077
896.30375,2,1.385783
672.998633,2,1.388972
767.504965,2,1.389542
826.899533,2,1.390097
658.379533,2,1.390648
841.518633,2,1.391206
490.611847,2,1.391887
874.62375,2,1.3925
464.757833,2,1.393071
55.095,2,1.393624
700.12575,2,1.394175
562.9311,2,1.394728
938.650917,2,1.395275
290.462917,2,1.395825
871.63475,2,1.396381
182.716965,2,1.396957
658.379533,2,1.397584
724.153517,2,1.398229
202.2628,2,1.398854
790.677333,2,1.399487
298.767917,2,1.400056
666.803333,2,1.40077
375.0365,2,1.401416
464.757833,2,1.401992
917.477333,2,1.402566
606.7884,2,1.403124
404.5256,2,1.403694
790.677333,2,1.404238
959.8245,2,1.404786
577.5502,2,1.405331
799.798633,2,1.405872
697.13675,2,1.406411
874.62375,2,1.406952
498.283333,2,1.407494
127.621965,2,1.408033
82.6425,2,1.408576
432.0731,2,1.409119
282.79143,2,1.409652
938.650917,2,1.410189
290.462917,2,1.410724
958.88375,2,1.411263
639.893517,2,1.4118
625.083333,2,1.412332
959.510917,2,1.412892
700.12575,2,1.413462
724.4671,2,1.414036
577.5502,2,1.414609
695.2289,2,1.415165
674.055317,2,1.415723
766.877798,2,1.416289
938.02375,2,1.416981
374.722917,2,1.417739
841.518633,2,1.418346
875.250917,2,1.41892
917.16375,2,1.419479
826.899533,2,1.420031
790.36375,2,1.420586
763.52575,2,1.421127
694.915317,2,1.421675
706.10375,2,1.422216
700.12575,2,1.422761
610.655317,2,1.4233
375.0365,2,1.423839
938.02375,2,1.424388
872.261917,2,1.424953
724.153517,2,1.425492
487.622847,2,1.426028
725.157798,2,1.426572
799.798633,2,1.427108
829.91475,2,1.427647
790.36375,2,1.428182
375.2874,2,1.428725
464.757833,2,1.42927
872.261917,2,1.429813
958.88375,2,1.430361
841.518633,2,1.430898
959.510917,2,1.431435
374.722917,2,1.431967
374.722917,2,1.432515
242.7387,2,1.433071
799.798633,2,1.433767
826.899533,2,1.434481
959.197333,2,1.435123
769.50375,2,1.43572
703.11475,2,1.436313
896.30375,2,1.436875
725.157798,2,1.437424
532.147565,2,1.437965
598.357798,2,1.438502
769.50375,2,1.439042
667.4305,2,1.439577
27.5475,2,1.440116
610.655317,2,1.440654
658.379533,2,1.441196
202.2628,2,1.441729
766.877798,2,1.442268
832.90375,2,1.4428
827.5267,2,1.443339
875.250917,2,1.443876
703.293517,2,1.44441
959.8245,2,1.444944
703.293517,2,1.445476
255.24393,2,1.446012
402.8349,2,1.446549
790.677333,2,1.447079
432.0731,2,1.447614
257.3578,2,1.448148
658.379533,2,1.44869
607.666317,2,1.449226
767.504965,2,1.449791
938.02375,2,1.450404
725.157798,2,1.451016
959.197333,2,1.45158
610.655317,2,1.452127
674.055317,2,1.45266
959.8245,2,1.453206
694.915317,2,1.453745
917.16375,2,1.454285
938.650917,2,1.454819
235.367917,2,1.455353
785.179533,2,1.455885
667.020633,2,1.456422
769.50375,2,1.456953
532.147565,2,1.457499
703.11475,2,1.45806
577.5502,2,1.458597
829.91475,2,1.459127
298.767917,2,1.459662
790.677333,2,1.460199
871.63475,2,1.460732
832.90375,2,1.461263
672.998633,2,1.461801
672.998633,2,1.462333
703.293517,2,1.462874
959.510917,2,1.463404
82.6425,2,1.46395
938.650917,2,1.464491
767.504965,2,1.465027
592.1693,2,1.465566
636.904517,2,1.466187
375.2874,2,1.466803
672.998633,2,1.467407
706.10375,2,1.468185
917.477333,2,1.468792
598.357798,2,1.469374
592.1693,2,1.469943
938.650917,2,1.470496
464.757833,2,1.471048
464.757833,2,1.471599
724.153517,2,1.472185
959.197333,2,1.472727
958.88375,2,1.473271
574.871847,2,1.473809
703.293517,2,1.474359
282.79143,2,1.474899
938.650917,2,1.475442
592.1693,2,1.475981
597.535833,2,1.476525
235.367917,2,1.477067
697.13675,2,1.477606
896.30375,2,1.478156
404.5256,2,1.478694
487.622847,2,1.479231
674.055317,2,1.479773
182.716965,2,1.480306
432.0731,2,1.480846
592.1693,2,1.481384
790.36375,2,1.481927
697.13675,2,1.482472
875.250917,2,1.483096
703.11475,2,1.483919
766.877798,2,1.48452
652.401533,2,1.485086
871.63475,2,1.485631
353.862917,2,1.486172
784.699333,2,1.487068
790.677333,2,1.487681
725.157798,2,1.488306
319.627917,2,1.488899
490.611847,2,1.489452
202.2628,2,1.489995
917.477333,2,1.49053
639.255833,2,1.491089
959.8245,2,1.491627
375.0365,2,1.492174
319.627917,2,1.492709
597.535833,2,1.493242
610.655317,2,1.49378
724.153517,2,1.494312
785.179533,2,1.494839
694.915317,2,1.495373
457.50673,2,1.495904
959.510917,2,1.496434
257.3578,2,1.496965
958.88375,2,1.497499
874.62375,2,1.498027
666.803333,2,1.49856
562.9311,2,1.499094
784.38575,2,1.499644
490.611847,2,1.500225
790.36375,2,1.501021
871.63475,2,1.501724
917.477333,2,1.502354
607.666317,2,1.502948
827.5267,2,1.503548
769.50375,2,1.504169
319.9415,2,1.504793
896.30375,2,1.505348
187.6437,2,1.505887
610.655317,2,1.506431
697.13675,2,1.506973
785.179533,2,1.507513
842.1458,2,1.508052
872.261917,2,1.508585
694.915317,2,1.50912
959.197333,2,1.509668
639.255833,2,1.5102
959.197333,2,1.510737
826.899533,2,1.511266
875.250917,2,1.511801
917.477333,2,1.51233
959.510917,2,1.512859
490.611847,2,1.513398
875.250917,2,1.513938
725.157798,2,1.514465
703.293517,2,1.515011
606.7884,2,1.515543
319.627917,2,1.516114
874.62375,2,1.516858
575.18543,2,1.517728
432.0731,2,1.519266
667.4305,2,1.520131
694.915317,2,1.520831
442.88763,2,1.521495
375.2874,2,1.52206
235.367917,2,1.522611
402.8349,2,1.523166
784.699333,2,1.523727
875.250917,2,1.524276
636.904517,2,1.524819
724.4671,2,1.525363
658.379533,2,1.525905
402.8349,2,1.526457
871.63475,2,1.527
785.179533,2,1.527541
767.504965,2,1.528082
832.90375,2,1.528623
917.16375,2,1.529158
874.62375,2,1.529699
917.477333,2,1.530235
872.261917,2,1.530776
938.650917,2,1.531426
871.63475,2,1.53203
290.462917,2,1.532625
896.30375,2,1.533317
232.378917,2,1.534094
832.90375,2,1.534861
82.6425,2,1.535482
282.79143,2,1.536078
374.722917,2,1.536658
255.24393,2,1.537238
700.12575,2,1.537777
658.379533,2,1.538322
598.357798,2,1.538861
27.5475,2,1.539408
763.52575,2,1.539968
577.5502,2,1.540523
694.915317,2,1.541071
187.6437,2,1.541607
232.378917,2,1.542142
842.1458,2,1.542674
917.477333,2,1.543216
790.677333,2,1.543758
375.0365,2,1.544297
674.055317,2,1.544835
829.91475,2,1.545372
554.011847,2,1.545904
562.9311,2,1.546444
667.020633,2,1.546978
235.367917,2,1.547513
938.650917,2,1.548052
767.504965,2,1.548586
27.5475,2,1.549131
959.510917,2,1.549673
790.677333,2,1.550226
319.9415,2,1.551021
464.757833,2,1.551771
826.899533,2,1.552392
287.473917,2,1.552954
832.90375,2,1.553493
242.7387,2,1.554031
706.10375,2,1.554573
874.62375,2,1.555113
790.677333,2,1.555645
842.1458,2,1.55618
694.915317,2,1.556711
938.02375,2,1.557249
841.518633,2,1.557795
639.255833,2,1.558332
55.095,2,1.558869
875.250917,2,1.559411
606.7884,2,1.559967
790.36375,2,1.5605
695.2289,2,1.56104
827.5267,2,1.561571
784.38575,2,1.562104
287.473917,2,1.562634
404.5256,2,1.56317
282.79143,2,1.5637
938.650917,2,1.564239
404.5256,2,1.564774
575.18543,2,1.56531
242.7387,2,1.565845
790.677333,2,1.566411
841.518633,2,1.56698
298.767917,2,1.567583
674.055317,2,1.568348
667.020633,2,1.568963
498.283333,2,1.569538
255.24393,2,1.570102
404.5256,2,1.570666
763.52575,2,1.571216
667.020633,2,1.57176
784.699333,2,1.572306
667.020633,2,1.572841
790.677333,2,1.573382
636.904517,2,1.573923
784.699333,2,1.574473
959.197333,2,1.57501
666.803333,2,1.575549
457.50673,2,1.576083
652.401533,2,1.576629
784.699333,2,1.577169
938.650917,2,1.57771
532.147565,2,1.578256
639.893517,2,1.578793
282.79143,2,1.579329
938.02375,2,1.579866
875.250917,2,1.580402
597.535833,2,1.580945
826.899533,2,1.581479
872.261917,2,1.582013
554.011847,2,1.582567
672.998633,2,1.583119
402.8349,2,1.583818
871.63475,2,1.584458
674.055317,2,1.58502
498.283333,2,1.58556
959.8245,2,1.586094
502.909365,2,1.586635
235.367917,2,1.587166
827.5267,2,1.587701
667.020633,2,1.588246
784.699333,2,1.588783
672.998633,2,1.591381
562.9311,2,1.592031
790.36375,2,1.592623
706.10375,2,1.593191
827.5267,2,1.593751
610.655317,2,1.594307
592.379798,2,1.594858
606.7884,2,1.595411
667.020633,2,1.595978
725.157798,2,1.59653
282.79143,2,1.597083
695.2289,2,1.597627
790.677333,2,1.598171
598.357798,2,1.598714
958.88375,2,1.599279
832.90375,2,1.599849
574.871847,2,1.600629
242.7387,2,1.601263
298.767917,2,1.601855
841.518633,2,1.602415
82.6425,2,1.602967
375.0365,2,1.603511
0.0,2,1.604053
55.095,2,1.604592
769.50375,2,1.605144
127.621965,2,1.605684
592.1693,2,1.606226
938.650917,2,1.606763
575.18543,2,1.6073
790.36375,2,1.607844
958.88375,2,1.608382
457.50673,2,1.608927
